Date,Open,High,Low,Close,Volume,SMA_5_Open,SMA_10_Open,Daily_Return,Daily_Volatility,Rolling_Volatility_10,Intraday_Sentiment,Overnight_Gap,Next_Day_Open
2021-02-01,858.11279296875,879.1571655273438,852.8516845703125,874.6806640625,34180952,885.507421875,911.5521667480468,2.8963888893077283,26.30548095703125,28.850665283203103,16.56787109375,8.05316162109375,883.4260864257812
2021-02-02,883.4260864257812,895.3096923828125,856.0591430664062,888.7564086914062,41470034,874.3668212890625,909.9438415527344,1.6092438311749935,39.25054931640625,29.376776123046852,5.330322265625,8.74542236328125,889.91015625
2021-02-03,889.91015625,900.84765625,876.8496704101562,890.9946899414062,30301696,874.6714111328125,906.8817932128907,0.2518441755368737,23.99798583984375,30.099023437499987,1.08453369140625,1.15374755859375,887.9256591796875
2021-02-04,887.9256591796875,895.3096923828125,879.1571655273438,888.0641479492188,25626981,878.7187622070312,902.3867797851562,-0.328906785334514,16.15252685546875,29.10218505859374,0.13848876953125,-3.06903076171875,890.7177734375
2021-02-05,890.7177734375,897.4556884765625,886.0797119140625,887.810302734375,20248046,882.0184936523438,895.3742919921875,-0.028584107964491925,11.3759765625,28.163037109375,-2.907470703125,2.65362548828125,892.1022338867188
2021-02-08,892.1022338867188,908.6931762695312,890.2562866210938,900.5938720703125,21183400,888.8163818359375,887.1619018554687,1.4398987369897904,18.4368896484375,26.3054931640625,8.49163818359375,4.29193115234375,905.4396362304688
2021-02-09,905.4396362304688,918.2000732421876,900.9861450195312,902.7628784179688,19604141,893.219091796875,883.7929565429688,0.24084178395196854,17.213928222656364,23.27574462890626,-2.6767578125,4.84576416015625,901.6553344726562
2021-02-10,901.6553344726562,915.9617919921876,889.4486083984375,911.1390991210938,21234156,895.5681274414062,885.1197692871094,0.9278428370696593,26.513183593750114,24.219512939453146,9.4837646484375,-1.1075439453125,913.7696533203124
2021-02-11,913.7696533203124,952.6279907226562,910.1930541992188,948.7052001953124,42539278,900.7369262695313,889.7278442382812,4.122982002468754,42.4349365234375,26.003210449218773,34.935546875,2.6305541992186363,948.6129150390624
2021-02-12,948.6129150390624,958.9966430664062,930.1067504882812,942.1980590820312,30497029,912.3159545898437,897.1672241210938,-0.685897063907892,28.889892578125,25.05713500976565,-6.414855957031136,-0.09228515625,945.1747436523438
2021-02-15,945.1747436523438,951.2896118164062,934.5371704101562,938.0445556640624,15791099,922.9304565429687,905.8734191894531,-0.440831243275491,16.75244140625,24.101831054687523,-7.130187988281364,2.9766845703125,941.3442993164062
2021-02-16,941.3442993164062,959.6427612304688,939.1521606445312,950.4589233398438,21421660,930.1113891601562,911.6652404785157,1.3234304917417232,20.4906005859375,22.22583618164065,9.1146240234375,3.2997436523438637,950.6896362304688
2021-02-17,950.6896362304688,967.2805786132812,946.3515625,961.4195556640624,23742994,939.9182495117187,917.7431884765625,1.1531936893920431,20.92901611328125,21.918939208984398,10.729919433593636,0.230712890625,962.2271728515624
2021-02-18,962.2271728515624,973.0262451171876,950.2742919921876,954.2432250976562,18646877,949.6097534179687,925.17333984375,-0.7464306840991362,22.751953125,22.578881835937523,-7.983947753906136,0.8076171875,949.30517578125
2021-02-19,949.30517578125,971.43408203125,947.5975952148438,960.05810546875,23403483,949.7482055664062,931.032080078125,0.6093708834556998,23.83648681640625,23.824932861328147,10.7529296875,-4.93804931640625,959.919677734375
2021-02-22,959.919677734375,964.488525390625,920.6691284179688,926.73779296875,23804335,952.6971923828125,937.8138244628906,-3.470655818663319,43.81939697265625,26.363183593750023,-33.181884765625,-0.138427734375,945.1516723632812
2021-02-23,945.1516723632812,947.4130249023438,929.2760620117188,933.8218383789062,25644108,953.4586669921875,941.7850280761719,0.7644066599963435,18.136962890625,26.455487060546886,-11.329833984375,18.41387939453125,936.8446655273438
2021-02-24,936.8446655273438,953.112548828125,935.06787109375,951.1511840820312,10807663,950.6896728515625,945.3039611816406,1.8557443176964414,18.044677734375,25.608636474609376,14.3065185546875,3.0228271484375,958.0736694335938
2021-02-25,958.0736694335938,993.1476440429688,956.6891479492188,989.6171875,34855693,949.8589721679688,949.7343627929688,4.044152397822309,36.45849609375,25.010992431640624,31.54351806640625,6.9224853515625,976.9951782226562
2021-02-26,976.9951782226562,984.7944946289062,955.627685546875,962.5963745117188,37481215,955.39697265625,952.5725891113282,-2.7304308503919605,29.16680908203125,25.03868408203125,-14.3988037109375,-12.62200927734375,973.85693359375
2021-03-01,973.85693359375,974.6876831054688,951.8433837890624,969.9342041015624,17680764,958.184423828125,955.4408081054687,0.762295577267864,22.844299316406364,25.647869873046886,-3.9227294921876137,11.26055908203125,979.3026733398438
2021-03-02,979.3026733398438,982.99462890625,964.1193237304688,971.9186401367188,17150760,965.0146240234375,959.2366455078125,0.20459491239351862,18.87530517578125,25.48634033203126,-7.384033203125,9.368469238281364,978.8642578125
2021-03-03,978.8642578125,1024.4835205078125,972.4724731445312,1016.268798828125,31924461,973.4185424804688,962.0541076660156,4.56315548029489,52.01104736328125,28.59454345703126,37.404541015625,6.94561767578125,1006.0696411132812
2021-03-04,1006.0696411132812,1010.6615600585938,995.7781982421876,1004.1544189453124,21435754,983.0177368164062,966.4383544921875,-1.1920448504157453,14.883361816406136,27.807684326171874,-1.9152221679688637,-10.19915771484375,994.99365234375
2021-03-05,994.99365234375,1020.8145751953124,993.6322021484376,1005.4696655273438,25511666,986.617431640625,971.0072021484375,0.13098051028972207,27.182373046874773,28.14227294921873,10.47601318359375,-9.160766601562386,1000.7623901367188
2021-03-08,1000.7623901367188,1030.021484375,1000.5316772460938,1011.1923217773438,19506841,991.9985229492188,975.0914733886718,0.5691525509124743,29.48980712890625,26.709313964843727,10.429931640625,-4.707275390625,1015.2996215820312
2021-03-09,1015.2996215820312,1021.6683349609376,990.6555786132812,1011.169189453125,15154484,999.1979125976562,982.1062683105469,-0.0022876285470691646,31.012756347656364,27.996893310546863,-4.13043212890625,4.1072998046875,1018.5301513671876
2021-03-10,1018.5301513671876,1022.268310546875,1001.5700073242188,1006.9695434570312,11519358,1007.1310913085938,990.2748168945312,-0.41532574764912117,20.69830322265625,28.26225585937499,-11.560607910156364,7.360961914062614,1012.9921264648438
2021-03-12,1012.9921264648438,1018.2532348632812,980.1795043945312,986.5020751953124,16864952,1008.5155883789063,995.7666625976562,-2.032580666884116,38.07373046875,28.42377929687499,-26.490051269531364,6.0225830078125,987.6327514648438
2021-03-15,987.6327514648438,991.7169799804688,960.150390625,973.2570190429688,16698099,1007.043408203125,996.830419921875,-1.3426283112198538,31.56658935546875,28.66375732421874,-14.375732421875,1.1306762695313637,975.6106567382812
2021-03-16,975.6106567382812,981.148681640625,967.0729370117188,969.4265747070312,13873801,1002.0130615234375,997.0057922363281,-0.39356965950310685,14.07574462890625,27.786901855468727,-6.18408203125,2.3536376953125,968.249755859375
2021-03-17,968.249755859375,970.5341796875,939.1983032226562,948.543701171875,19210236,992.6030883789062,995.9005004882813,-2.1541470060759607,31.33587646484375,29.03295898437498,-19.7060546875,-1.17681884765625,956.6430053710938
2021-03-18,956.6430053710938,962.1348876953124,923.461181640625,927.1993408203124,20647480,980.2256591796875,993.6783752441406,-2.250224246409817,38.673706054687386,27.69922485351559,-29.443664550781364,8.09930419921875,918.84619140625
2021-03-19,918.84619140625,967.2344360351562,915.0618896484376,960.8426513671876,41787429,961.3964721679688,984.9560302734375,3.628487323676298,52.172546386718636,31.42814331054684,41.996459960937614,-8.353149414062386,955.7661743164062
2021-03-22,955.7661743164062,957.150634765625,938.3214721679688,951.7972412109376,18572478,955.0231567382813,981.0332824707032,-0.9414038961924975,18.82916259765625,30.59282226562499,-3.9689331054686363,-5.076477050781364,951.589599609375
2021-03-23,951.589599609375,973.626220703125,948.8436889648438,963.3809204101562,17421165,950.2189453125,976.1160034179687,1.217032230990829,24.78253173828125,30.122094726562487,11.79132080078125,-0.2076416015626137,959.8042602539062
2021-03-24,959.8042602539062,959.8042602539062,941.644287109375,944.82861328125,16822814,948.5298461914062,970.5664672851562,-1.9257499018153343,18.15997314453125,28.836816406249977,-14.97564697265625,-3.57666015625,947.920654296875
2021-03-25,947.920654296875,947.920654296875,916.0771484375,919.0538330078124,22001648,946.7853759765625,963.505517578125,-2.7279847277196247,31.843505859375,29.95133666992185,-28.866821289062614,3.092041015625,928.5376586914062
2021-03-26,928.5376586914062,929.3222045898438,910.8622436523438,920.5306396484376,20180202,948.7236694335937,955.0600708007812,0.16068771899813988,18.4599609375,27.989959716796854,-8.007019042968636,9.483825683593864,926.691650390625
2021-03-30,926.691650390625,945.5670166015624,919.0999755859376,936.5216064453124,20441701,942.9087646484375,948.9659606933594,1.7371466095883488,26.467041015624773,27.480004882812455,9.829956054687386,6.161010742187386,931.3067016601562
2021-03-31,931.3067016601562,946.0285034179688,922.5381469726562,924.4302978515624,16250796,938.8521850585937,944.5355651855468,-1.2910869872660076,23.4903564453125,28.421466064453078,-6.876403808593864,-5.214904785156136,931.3067016601562
2021-04-01,931.3067016601562,936.8446655273438,924.453369140625,933.0834350585938,11723312,933.1526733398438,940.841259765625,0.9360508009248324,12.39129638671875,26.52700805664058,1.7767333984375,6.876403808593864,934.5140991210938
2021-04-05,934.5140991210938,934.5371704101562,905.5088500976562,919.5845947265624,14875099,930.4713623046875,938.628369140625,-1.4466916703096002,29.0283203125,25.56246948242184,-14.929504394531364,1.4306640625,924.845703125
2021-04-06,924.845703125,925.2841186523438,908.6931762695312,915.754150390625,14009194,929.7329711914062,939.2283203125,-0.416540724790672,16.5909423828125,22.004309082031227,-9.091552734375,5.261108398437614,922.9996948242188
2021-04-07,922.9996948242188,944.64404296875,919.9076538085938,924.31494140625,24266353,928.994580078125,935.9516723632812,0.93483507685696,24.73638916015625,22.59503173828123,1.31524658203125,7.24554443359375,928.076171875
2021-04-08,928.076171875,933.1526489257812,919.7691650390624,925.4686889648438,15369188,928.3484741210938,933.6003295898438,0.12482190938495939,13.383483886718864,21.45512695312499,-2.60748291015625,3.76123046875,922.2843627929688
2021-04-09,922.2843627929688,925.93017578125,913.7696533203124,914.7157592773438,14037885,926.5440063476562,929.84833984375,-1.161890166108956,12.160522460937614,20.855181884765624,-7.568603515625,-3.184326171875,904.0781860351562
2021-04-12,904.0781860351562,905.185791015625,876.965087890625,881.9954223632812,20901482,920.4568237304687,925.4640930175781,-3.5771043170736085,28.220703125,20.492901611328126,-22.082763671875,-10.6375732421875,887.9256591796875
2021-04-13,887.9256591796875,895.5866088867188,885.0874633789062,891.525390625,19411189,913.0728149414062,921.4028930664062,1.080500875637594,10.4991455078125,19.696820068359376,3.5997314453125,5.93023681640625,888.9871215820312
2021-04-15,888.9871215820312,905.0011596679688,882.8491821289062,897.2941284179688,19723716,906.2703002929687,917.6324401855469,0.6470637688652481,22.1519775390625,19.265313720703148,8.3070068359375,-2.53826904296875,893.7406005859375
2021-04-16,893.7406005859375,899.8785400390625,889.0563354492188,891.663818359375,15656948,899.4031860351563,913.875830078125,-0.627476529744001,10.82220458984375,17.998498535156273,-2.0767822265625,-3.55352783203125,878.6956787109375
2021-04-19,878.6956787109375,884.4182739257812,872.2346801757812,877.6342163085938,18478808,890.68544921875,908.6147277832031,-1.5734183401761377,12.18359375,17.9777282714844,-1.06146240234375,-12.9681396484375,881.6954345703125
2021-04-20,881.6954345703125,885.6181640625,872.4423828125,877.3804321289062,17203668,886.2088989257812,903.332861328125,-0.028916851117648815,13.17578125,16.3924743652344,-4.31500244140625,4.06121826171875,873.2730712890625
2021-04-22,873.2730712890625,883.5183715820312,866.0967407226562,879.8032836914062,14490954,883.2783813476562,898.1755981445312,0.2761460677463605,17.421630859375,16.47554321289065,6.53021240234375,-4.10736083984375,879.6187133789062
2021-04-23,879.6187133789062,885.572021484375,874.7037353515625,878.8572387695312,11828857,881.4046997070312,893.8375,-0.10752914195837762,10.8682861328125,15.088732910156272,-0.761474609375,-0.1845703125,886.0797119140625
2021-04-26,886.0797119140625,905.4627075195312,882.1569213867188,894.3174438476562,20846778,879.8725219726563,889.6378540039062,1.7591258734775281,23.3057861328125,16.080963134765636,8.23773193359375,7.22247314453125,895.3096923828125
2021-04-27,895.3096923828125,921.7074584960938,894.5020751953125,917.7616577148438,19992524,883.1953247070312,886.9403869628907,2.6214644507349156,27.20538330078125,17.58544921875,22.45196533203125,0.99224853515625,922.0074462890624
2021-04-28,922.0074462890624,926.691650390625,913.8389282226562,921.7536010742188,17122437,891.2577270507812,888.7333129882812,0.43496514872005365,12.85272216796875,16.048651123046874,-0.2538452148436363,4.245788574218636,933.5679931640624
2021-04-29,933.5679931640624,943.5364379882812,926.36865234375,934.0987548828124,17412606,903.3167114257812,893.2975463867188,1.3393116982897055,17.16778564453125,16.71551513671875,0.53076171875,11.814392089843636,926.9224243164062
2021-04-30,926.9224243164062,939.6136474609376,917.2540283203124,920.46142578125,19828769,912.7774536132813,897.0910766601562,-1.459945110757937,22.359619140625227,16.736279296875022,-6.46099853515625,-7.176330566406136,907.3086547851562
2021-05-03,907.3086547851562,913.3081665039062,896.7403564453125,904.1012573242188,23640186,917.0232421875,898.4478820800781,-1.7773877317178617,16.56781005859375,17.310839843750024,-3.2073974609375,-13.15277099609375,899.9246826171875
2021-05-04,899.9246826171875,908.139404296875,881.9262084960938,884.5105590820312,21849830,917.946240234375,900.5707824707031,-2.1668699256284856,26.21319580078125,18.713800048828148,-15.41412353515625,-4.17657470703125,887.625732421875
2021-05-05,887.625732421875,894.617431640625,880.5647583007812,886.1258544921875,12393609,911.0698974609375,901.1638122558594,0.18262025179582334,14.05267333984375,18.801489257812523,-1.4998779296875,3.11517333984375,886.9334716796875
2021-05-06,886.9334716796875,893.002197265625,879.8955688476562,891.1561889648438,14624666,901.7429931640625,902.5298522949219,0.567677203769095,13.10662841796875,18.369989013671898,4.22271728515625,0.8076171875,894.2713012695312
2021-05-07,894.2713012695312,902.5321655273438,888.8486938476562,891.5023193359375,12288548,895.2127685546875,903.9951110839844,0.038840595552145675,13.6834716796875,18.6515075683594,-2.76898193359375,3.1151123046875,894.8482055664062
2021-05-10,894.8482055664062,898.4478759765625,886.5181274414062,888.9409790039062,13941237,892.7206787109375,904.8719604492187,-0.2873060761007489,11.92974853515625,17.513903808593774,-5.9072265625,3.34588623046875,883.772216796875
2021-05-11,883.772216796875,894.6405029296875,881.4646606445312,892.1484375,13478264,889.490185546875,903.718212890625,0.3608179363817646,13.17584228515625,16.110949707031274,8.376220703125,-5.16876220703125,890.7408447265625
2021-05-12,890.7408447265625,892.0330200195312,880.0802001953125,882.9183959960938,13177961,890.1132080078125,900.591552734375,-1.0345858509566968,11.95281982421875,16.020959472656273,-7.82244873046875,-1.4075927734375,889.7947387695312
2021-05-14,889.7947387695312,896.232666015625,879.6187133789062,894.0636596679688,13291616,890.6854614257812,896.2142272949219,1.2623209259674673,16.61395263671875,15.965576171875023,4.2689208984375,6.8763427734375,894.0636596679688
2021-05-17,894.0636596679688,906.1318359375,890.8792724609375,904.7012329101562,11873078,890.6439331054687,892.9283508300781,1.1898004272020193,15.2525634765625,15.25487060546875,10.6375732421875,0.0,914.231201171875
2021-05-18,914.231201171875,924.1995849609376,910.3084106445312,917.4385986328124,12064918,894.5205322265625,893.62060546875,1.407908518228034,13.891174316406364,14.987207031250012,3.2073974609373863,9.52996826171875,913.7696533203124
2021-05-19,913.7696533203124,930.5913696289062,910.0776977539062,921.6382446289062,16317002,900.52001953125,895.0051025390625,0.4577577183205798,20.513671875,14.417254638671887,7.868591308593864,-3.6689453125,922.030517578125
2021-05-20,922.030517578125,928.030029296875,914.231201171875,916.2617797851562,11422532,906.7779541015625,898.4455810546875,-0.5833595638074688,13.798828125,14.391870117187512,-5.76873779296875,0.39227294921875,919.3076782226562
2021-05-21,919.3076782226562,927.4300537109376,916.5386962890624,924.176513671875,10785605,912.6805419921875,901.6830017089844,0.8638070539812963,10.891357421875227,14.170343017578158,4.86883544921875,3.0458984375,926.691650390625
2021-05-24,926.691650390625,927.5223999023438,914.6926879882812,916.3771362304688,8551760,919.2061401367188,904.9250366210938,-0.8439272504792723,12.8297119140625,14.084967041015659,-10.31451416015625,2.51513671875,921.3382568359376
2021-05-25,921.3382568359376,921.6151733398438,904.5396728515624,905.993408203125,14780102,920.6275512695313,907.5740417480469,-1.1331282303765644,17.075500488281364,14.59954223632817,-15.344848632812614,4.961120605468864,911.462158203125
2021-05-26,911.462158203125,913.5389404296876,906.9856567382812,909.177734375,7480204,920.1660522460937,910.3430358886719,0.35147343711810647,6.553283691406364,13.937286376953182,-2.284423828125,5.46875,909.2931518554688
2021-05-27,909.2931518554688,919.7691650390624,905.5780639648438,911.9698486328124,26819294,917.6185791015625,912.1982666015625,0.30710323760092756,14.191101074218636,14.16111450195317,2.6766967773436363,0.11541748046875,918.3847045898438
2021-05-28,918.3847045898438,971.4571533203124,918.3847045898438,966.7498779296876,56469931,917.433984375,915.0572631835937,6.006780748179251,53.072448730468636,17.80696411132816,48.365173339843864,6.414855957031364,970.0726318359376
2021-05-31,970.0726318359376,1011.4691772460938,962.250244140625,996.9780883789062,59124142,926.1101806640625,922.6581604003907,3.1267870976051113,49.21893310546875,21.203601074218785,26.905456542968636,3.32275390625,999.608642578125
2021-06-01,999.608642578125,1016.22265625,990.609375,1000.947021484375,28013832,941.7642578125,931.1959045410156,0.39809632245000137,25.61328125,22.37581176757815,1.33837890625,2.63055419921875,995.4551391601562
2021-06-02,995.4551391601562,1019.6838989257812,995.4551391601562,1015.8765258789062,24630162,958.5628540039063,939.364453125,1.4915379209971806,24.228759765625,22.74732055664065,20.42138671875,-5.49188232421875,1024.9910888671875
2021-06-03,1024.9910888671875,1038.3746337890625,1013.4998168945312,1019.7531127929688,23974257,981.70244140625,949.6605102539063,0.3816002058624784,24.87481689453125,23.85491943359377,-5.23797607421875,9.11456298828125,1022.1298217773438
2021-06-04,1022.1298217773438,1022.8912963867188,1008.031005859375,1010.9154052734376,14468646,1002.45146484375,959.942724609375,-0.8666516834967855,14.86029052734375,24.251812744140626,-11.214416503906136,2.376708984375,1016.22265625
2021-06-07,1016.22265625,1034.6826171875,1008.3771362304688,1027.9447021484375,16336573,1011.6814697265625,968.8958251953125,1.6845422263986287,26.30548095703125,25.5993896484375,11.7220458984375,5.307250976562386,1027.5755615234375
2021-06-08,1027.5755615234375,1027.829345703125,1014.4458618164062,1022.0375366210938,9674735,1017.274853515625,979.5195556640625,-0.5746579086401811,13.38348388671875,25.230187988281237,-5.53802490234375,-0.369140625,1024.068115234375
2021-06-09,1024.068115234375,1024.9910888671875,995.8935546875,1003.7621459960938,11409161,1022.9974487304687,990.7801513671875,-1.7881330156834883,29.0975341796875,27.48461303710935,-20.30596923828125,2.03057861328125,1012.2537231445312
2021-06-10,1012.2537231445312,1029.1446533203125,1004.93896484375,1007.4541625976562,14155653,1020.4499755859375,1001.0762084960937,0.36781787560823875,24.2056884765625,28.48607177734374,-4.799560546875,8.4915771484375,1007.4080200195312
2021-06-11,1007.4080200195312,1028.2216796875,1006.1157836914062,1021.3683471679688,13762778,1017.505615234375,1009.9785400390625,1.3811233390942237,22.10589599609375,25.38941650390625,13.9603271484375,-0.046142578125,1022.22216796875
2021-06-14,1022.22216796875,1042.1820068359375,1013.0151977539062,1036.02099609375,20332436,1018.705517578125,1015.1934936523437,1.4346096554107874,29.16680908203125,23.3842041015625,13.798828125,0.85382080078125,1043.451171875
2021-06-15,1043.451171875,1049.865966796875,1033.8980712890625,1038.3746337890625,15174215,1021.8806396484375,1019.5777465820313,0.2271805015715645,15.9678955078125,22.41966552734375,-5.0765380859375,7.43017578125,1036.02099609375
2021-06-16,1036.02099609375,1037.01318359375,1017.9993896484376,1020.6530151367188,10797349,1024.2712158203126,1023.6343322753906,-1.706669064870835,19.013793945312386,21.898168945312488,-15.36798095703125,-2.3536376953125,1015.2996215820312
2021-06-17,1015.2996215820312,1031.4521484375,1006.0234985351562,1022.5220947265624,15745975,1024.8803955078124,1022.665185546875,0.18312585786985294,25.42864990234375,21.95355224609374,7.222473144531136,-5.3533935546875,1027.06787109375
2021-06-18,1027.06787109375,1031.4521484375,1008.0771484375,1027.1370849609375,29369026,1028.8123657226563,1023.1589904785156,0.4513340355358513,23.375,22.805023193359364,0.0692138671875,4.545776367187614,1016.9149169921876
2021-06-21,1016.9149169921876,1037.2208251953125,1015.368896484375,1032.490478515625,12186448,1027.7509155273438,1023.2282165527344,0.5211956254983328,21.8519287109375,22.35966796874999,15.575561523437386,-10.222167968749886,1040.2205810546875
2021-06-22,1040.2205810546875,1043.451171875,1024.2296142578125,1027.1832275390625,12871913,1027.1047973632812,1024.4927185058593,-0.5140242052587785,19.2215576171875,22.943475341796862,-13.037353515625,7.7301025390625,1038.3746337890625
2021-06-23,1038.3746337890625,1038.6514892578125,1016.0841674804688,1017.7686767578124,16653951,1027.5755249023437,1025.9233703613281,-0.9165405478636566,22.56732177734375,22.29045410156249,-20.605957031250114,11.19140625,1018.4609375
2021-06-24,1018.4609375,1022.0375366210938,987.6096801757812,993.8399047851562,91461975,1028.2077880859374,1026.544091796875,-2.3511012393192576,34.4278564453125,23.31267089843749,-24.62103271484375,0.6922607421876137,993.8399047851562
2021-06-25,993.8399047851562,993.8399047851562,960.4273071289062,971.2033081054688,55355022,1021.5621948242188,1025.1872802734374,-2.2776904580603428,33.41259765625,24.443341064453115,-22.6365966796875,0.0,979.3026733398438
2021-06-28,979.3026733398438,981.37939453125,960.3811645507812,962.6886596679688,20277042,1014.03974609375,1020.8953308105469,-0.8767112268294852,20.99822998046875,23.626483154296864,-16.614013671875,8.099365234375,964.3038940429688
2021-06-29,964.3038940429688,973.3031616210938,961.8118286132812,963.5193481445312,27144063,998.8564086914063,1012.9806030273437,0.08628838287645399,11.4913330078125,23.178826904296862,-0.7845458984375,1.615234375,967.4190063476562
2021-06-30,967.4190063476562,979.6026000976562,965.0192260742188,974.0646362304688,19762858,984.665283203125,1006.1204040527343,1.0944552495229882,14.5833740234375,22.735784912109374,6.6456298828125,3.899658203125,977.4566650390624
2021-07-01,977.4566650390624,979.8333740234376,966.8421630859376,968.20361328125,12534407,976.4644287109375,1002.3361083984375,-0.601707805746887,12.9912109375,21.492041015625,-9.253051757812386,3.3920288085936363,967.76513671875
2021-07-02,967.76513671875,984.3330078125,965.8960571289062,982.5562133789062,14086620,971.2494750976563,996.4058349609375,1.482394808362176,18.43695068359375,20.998236083984374,14.79107666015625,-0.4384765625,985.9713134765624
2021-07-05,985.9713134765624,993.8629760742188,983.6868896484376,992.3169555664062,11702287,972.583203125,993.311474609375,0.9934029274451226,10.176086425781136,19.830651855468737,6.345642089843864,3.4151000976561363,989.8941040039062
2021-07-06,989.8941040039062,991.7169799804688,978.4719848632812,980.5948486328124,10070124,977.7012451171875,988.2788269042969,-1.1812865705698823,13.2449951171875,19.232995605468737,-9.299255371093864,-2.4228515625,981.956298828125
2021-07-07,981.956298828125,981.956298828125,968.2266845703124,973.7877197265624,10454892,980.6087036132812,982.6369934082031,-0.6941836290228113,13.729614257812614,18.349224853515626,-8.168579101562614,1.3614501953126137,976.9721069335938
2021-07-08,976.9721069335938,976.9721069335938,960.3811645507812,965.7345581054688,11185460,980.5117919921875,978.4881103515625,-0.8269935487946949,16.5909423828125,16.565533447265626,-11.237548828125,3.1843872070313637,963.6116333007812
2021-07-09,963.6116333007812,965.3192138671876,953.5048217773438,955.8584594726562,9037675,979.6810913085938,975.465283203125,-1.0226514677270069,11.814392089843864,14.405712890625011,-7.753173828125,-2.1229248046875,959.8042602539062
2021-07-12,959.8042602539062,969.8419189453124,957.3814086914062,961.8118286132812,8585292,974.4476806640625,973.5154418945312,0.6228295708037624,12.460510253906136,13.55194091796875,2.007568359375,3.94580078125,969.149658203125
2021-07-13,969.149658203125,970.5572509765624,963.6347045898438,969.01123046875,6717133,970.2987915039063,974.0000183105469,0.7485249859994637,6.922546386718636,13.095062255859364,-0.138427734375,7.33782958984375,969.3111572265624
2021-07-14,969.3111572265624,972.3109130859376,960.4965209960938,962.6886596679688,8532544,967.7697631835938,974.1892333984375,-0.6524765247274551,11.814392089843864,12.8181640625,-6.622497558593636,0.2999267578123863,966.8421630859376
2021-07-15,966.8421630859376,966.8421630859376,959.2274169921876,961.0042114257812,9448356,965.7437744140625,973.127783203125,-0.17497331305101965,7.61474609375,12.280517578125,-5.837951660156364,4.153503417968864,963.4962768554688
2021-07-16,963.4962768554688,975.956787109375,963.4270629882812,974.8722534179688,8828185,965.720703125,972.7008972167969,1.443078170449676,12.52972412109375,11.689794921875,11.3759765625,2.4920654296875,969.149658203125
2021-07-19,969.149658203125,980.2256469726562,965.5730590820312,968.6651000976562,8354449,967.5897827148438,971.0187316894531,-0.6367145334734675,14.652587890625,12.137445068359387,-0.48455810546875,-5.72259521484375,968.9188842773438
2021-07-20,968.9188842773438,972.8416748046876,961.7656860351562,966.288330078125,6741464,967.5436279296875,968.9212097167969,-0.24536550550769665,11.075988769531364,11.920544433593772,-2.63055419921875,0.2537841796875,977.9181518554688
2021-07-22,977.9181518554688,980.1795043945312,968.2958984375,978.7026977539062,7972397,969.2650268554687,968.5173950195312,1.2847477599959778,11.88360595703125,11.735943603515636,0.7845458984375,11.62982177734375,985.04833984375
